Claim_ID,Status,Timestamp,Food_Name,Food_Type,Meal_Type,Quantity,Expiry_Date,Provider_Name,Provider_Type,Provider_City,Provider_Contact,Receiver_Name,Receiver_Type,Receiver_City
562,Pending,2025-03-01 09:12:00,Soup,Vegan,Dinner,25,2025-03-29,Douglas and Sons,Restaurant,North Charlesside,(883)611-4618x987,Andrea Hansen,NGO,Lake Mary
685,Cancelled,2025-03-01 08:58:00,Fish,Vegan,Snacks,17,2025-03-24,Holmes-Schaefer,Supermarket,Jordanborough,759-916-3267x89739,Megan Freeman,NGO,Rogerburgh
555,Pending,2025-03-01 07:51:00,Rice,Vegan,Snacks,20,2025-03-19,Jackson-Robinson,Supermarket,North Tom,001-341-741-8533,Taylor Mann,Charity,North Lawrence
330,Completed,2025-03-01 06:24:00,Fish,Non-Vegetarian,Breakfast,35,2025-03-24,Carpenter-Wright,Supermarket,Davidland,001-482-381-7341x4903,Kimberly Nelson,Charity,Lake Lesliemouth
694,Completed,2025-03-01 06:03:00,Dairy,Non-Vegetarian,Dinner,48,2025-03-17,Galvan Ltd,Supermarket,West Melissastad,6379149942,Steven Griffin,NGO,Cruzborough
613,Completed,2025-03-01 06:01:00,Vegetables,Vegetarian,Breakfast,21,2025-03-19,Nguyen Inc,Supermarket,Tinamouth,898-609-2609x844,Timothy Garrett,NGO,Andersonview
975,Cancelled,2025-03-01 05:18:00,Rice,Non-Vegetarian,Snacks,26,2025-03-22,Aguilar-Frederick,Restaurant,Michaelport,+1-057-752-7548,Katherine Gomez,Charity,South Jasonberg
580,Pending,2025-03-01 04:45:00,Dairy,Vegan,Lunch,42,2025-03-18,Allen-Mccullough,Restaurant,East John,8921994982,Jason Lowe,NGO,Sarahside
508,Pending,2025-03-01 04:09:00,Fish,Non-Vegetarian,Dinner,46,2025-03-24,"Martin, Tyler and Wilkerson",Grocery Store,North Kevinhaven,+1-287-799-5933x17852,Michael Keller,Individual,New Derek
950,Pending,2025-03-01 03:50:00,Dairy,Vegan,Dinner,16,2025-03-19,Brown-Stephens,Grocery Store,East Robert,119.114.6136x472,Robert Burke,NGO,Marksmouth
464,Completed,2025-03-01 03:32:00,Vegetables,Vegetarian,Snacks,40,2025-03-30,Mckinney Ltd,Restaurant,East Stephanie,225-959-2378,Donna Williams,Charity,Calebview
299,Pending,2025-03-01 03:03:00,Fish,Vegetarian,Dinner,5,2025-03-21,"Allen, Zimmerman and Harrington",Supermarket,Lake Shelby,832-646-1114x86947,Donald Bender,Charity,Andersenfort
866,Completed,2025-03-01 02:31:00,Pasta,Vegetarian,Dinner,10,2025-03-19,Mitchell PLC,Grocery Store,Port Davidshire,001-534-826-6584,Rachel Carson,NGO,Robertside
99,Completed,2025-03-01 02:21:00,Dairy,Non-Vegetarian,Dinner,35,2025-03-23,Beck Inc,Restaurant,Jasonmouth,963-484-4775x327,Brittany Taylor,Individual,Andrewsport
879,Pending,2025-03-01 01:49:00,Dairy,Vegan,Dinner,29,2025-03-25,"White, Hutchinson and Williams",Grocery Store,Nolanmouth,655.056.4788x798,Charles Morris,Charity,New Olivia
671,Completed,2025-03-01 01:43:00,Pasta,Non-Vegetarian,Breakfast,46,2025-03-19,Ayala LLC,Grocery Store,East Roberthaven,714.879.6195x1367,Jimmy Morton,Charity,New Carrie
712,Completed,2025-03-01 01:24:00,Bread,Vegetarian,Breakfast,11,2025-03-27,Owens-Johnson,Catering Service,Port Troychester,(051)220-5307x61376,Alexandra Owens,NGO,Bradleyland
110,Pending,2025-03-01 00:09:00,Vegetables,Vegetarian,Snacks,7,2025-03-30,Rivera Ltd,Supermarket,Manuelhaven,+1-832-244-5987,Tara Bauer,Charity,Port Dustin
